transaction_id,customer_id,order_date,total_amount,status,payment_method,channel,store_id,promotion_id,discount_amount,,,,,quantity,price
5006,446,2023-06-22 12:38:00,7.56,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,3.78
5007,371,2023-08-18 17:22:00,19.44,Pending,Mobile Pay,In-store,3,NULL,0,,,,,3,6.48
5008,452,2023-10-21 09:13:00,25.7,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,5.14
5009,547,2023-12-02 11:54:00,14.36,Pending,Credit Card,Online,NULL,3,3.78,,,,,4,3.59
5010,277,2024-04-01 14:39:00,4.66,Pending,Credit Card,In-store,2,NULL,0,,,,,1,4.66
5011,396,2023-12-03 20:54:00,12.76,Pending,Mobile Pay,In-store,3,5,1.59,,,,,2,6.38
5012,472,2024-04-06 15:41:00,15.2,Pending,Credit Card,In-store,2,NULL,0,,,,,5,3.04
5013,140,2023-08-13 10:59:00,8.88,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,2.96
5014,366,2023-07-03 12:52:00,25.92,Pending,Cash,Online,NULL,NULL,0,,,,,4,6.48
5015,443,2024-01-20 17:51:00,10.77,Pending,Mobile Pay,Online,NULL,5,2.48,,,,,3,3.59
5016,344,2023-06-26 17:03:00,13.64,Pending,Cash,In-store,2,5,1.58,,,,,4,3.41
5017,354,2023-11-30 14:16:00,7.26,Pending,Credit Card,In-store,1,NULL,0,,,,,2,3.63
5018,496,2023-12-20 19:22:00,6.48,Pending,Cash,In-store,3,NULL,0,,,,,1,6.48
5019,636,2023-08-07 09:57:00,15.12,Pending,Credit Card,In-store,2,3,2.1,,,,,4,3.78
5020,417,2023-07-03 16:36:00,8.66,Pending,Cash,Online,NULL,1,0.89,,,,,2,4.33
5021,244,2024-02-17 09:26:00,14.36,Pending,Cash,Online,NULL,5,3.62,,,,,4,3.59
5022,488,2024-02-08 19:30:00,11.22,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.74
5023,454,2023-08-08 17:41:00,6.08,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,3.04
5024,378,2023-12-18 14:44:00,13.72,Pending,Cash,Online,NULL,NULL,0,,,,,4,3.43
5025,12,2023-09-16 12:34:00,4.32,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,4.32
5026,195,2024-05-08 12:21:00,11.1,Pending,Mobile Pay,In-store,2,NULL,0,,,,,3,3.7
5027,629,2024-01-12 13:22:00,25.3,Pending,Credit Card,In-store,1,NULL,0,,,,,5,5.06
5028,302,2023-10-30 17:16:00,6.82,Pending,Mobile Pay,In-store,1,5,1.32,,,,,2,3.41
5029,277,2024-04-29 10:11:00,3.41,Pending,Credit Card,In-store,1,1,0.47,,,,,1,3.41
5030,607,2023-09-14 20:46:00,14.46,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,4.82
5031,233,2024-01-17 11:02:00,31.9,Pending,Cash,Online,NULL,NULL,0,,,,,5,6.38
5032,588,2023-11-09 12:30:00,19.44,Pending,Cash,Online,NULL,NULL,0,,,,,3,6.48
5033,385,2023-06-25 17:14:00,17.05,Pending,Cash,Online,NULL,NULL,0,,,,,5,3.41
5034,463,2024-04-09 13:39:00,15.18,Pending,Cash,Online,NULL,NULL,0,,,,,3,5.06
5035,524,2024-04-30 18:42:00,15.18,Pending,Credit Card,In-store,1,NULL,0,,,,,3,5.06
5036,432,2024-05-16 20:01:00,6.48,Pending,Mobile Pay,In-store,2,NULL,0,,,,,1,6.48
5037,223,2024-03-17 19:54:00,7.48,Pending,Mobile Pay,In-store,3,5,1.99,,,,,2,3.74
5038,462,2024-01-25 19:18:00,17.05,Pending,Mobile Pay,In-store,2,NULL,0,,,,,5,3.41
5039,400,2023-12-24 15:27:00,7.26,Pending,Cash,Online,NULL,3,0.89,,,,,2,3.63
5040,542,2023-10-15 11:57:00,21.6,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,4.32
5041,410,2023-08-31 13:05:00,10.23,Pending,Cash,In-store,3,NULL,0,,,,,3,3.41
5042,331,2023-08-08 18:25:00,15.12,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,3.78
5043,430,2023-10-31 09:53:00,14.52,Pending,Credit Card,In-store,3,NULL,0,,,,,4,3.63
5044,57,2023-07-30 11:16:00,5.92,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,2.96
5045,228,2023-11-30 09:29:00,14.8,Pending,Cash,In-store,2,NULL,0,,,,,5,2.96
5046,424,2024-04-19 15:58:00,8.66,Pending,Credit Card,In-store,2,NULL,0,,,,,2,4.33
5047,579,2024-05-08 09:34:00,14.52,Pending,Cash,Online,NULL,NULL,0,,,,,4,3.63
5048,500,2023-07-29 16:55:00,14.67,Pending,Mobile Pay,In-store,3,5,2.26,,,,,3,4.89
5049,693,2023-08-02 19:07:00,4.32,Pending,Cash,In-store,3,4,0.75,,,,,1,4.32
5050,614,2024-03-25 09:50:00,29.8,Pending,Credit Card,In-store,2,4,6.88,,,,,5,5.96
5051,299,2024-03-19 14:21:00,2.83,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,2.83
5052,103,2023-12-08 15:40:00,5.06,Pending,Credit Card,In-store,3,NULL,0,,,,,1,5.06
5053,606,2024-03-26 10:47:00,10.23,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.41
5054,480,2024-01-24 17:22:00,11.32,Pending,Cash,In-store,3,NULL,0,,,,,4,2.83
5055,363,2024-01-28 19:22:00,29.8,Pending,Cash,Online,NULL,NULL,0,,,,,5,5.96
5056,335,2023-12-19 08:11:00,10.77,Pending,Mobile Pay,Online,NULL,3,3.19,,,,,3,3.59
5057,686,2023-11-03 19:01:00,14.8,Pending,Mobile Pay,In-store,3,NULL,0,,,,,4,3.7
5058,604,2023-10-25 15:54:00,25.3,Pending,Cash,Online,NULL,1,6.31,,,,,5,5.06
5059,225,2023-07-25 08:02:00,10.12,Pending,Credit Card,In-store,3,NULL,0,,,,,2,5.06
5060,482,2023-11-19 18:41:00,13.08,Pending,Credit Card,In-store,2,NULL,0,,,,,3,4.36
5061,398,2024-03-22 09:35:00,16.59,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,5.53
5062,391,2023-08-08 15:19:00,7.18,Pending,Cash,In-store,1,NULL,0,,,,,2,3.59
5063,427,2024-02-15 08:00:00,13.64,Pending,Mobile Pay,In-store,1,2,2.58,,,,,4,3.41
5064,476,2024-02-13 15:10:00,10.29,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.43
5065,470,2024-04-16 10:26:00,31.9,Pending,Mobile Pay,In-store,1,NULL,0,,,,,5,6.38
5066,317,2024-03-16 17:33:00,17.15,Pending,Cash,Online,NULL,NULL,0,,,,,5,3.43
5067,303,2024-05-19 10:27:00,14.8,Pending,Mobile Pay,Online,NULL,4,1.66,,,,,4,3.7
5068,447,2023-08-16 18:43:00,11.92,Pending,Cash,In-store,3,NULL,0,,,,,2,5.96
5069,437,2023-11-30 14:36:00,4.33,Pending,Cash,In-store,1,NULL,0,,,,,1,4.33
5070,150,2023-10-10 16:13:00,14.36,Pending,Mobile Pay,In-store,3,NULL,0,,,,,4,3.59
5071,234,2023-06-17 12:07:00,5.53,Pending,Mobile Pay,In-store,3,NULL,0,,,,,1,5.53
5072,265,2024-01-29 18:14:00,18.51,Pending,Cash,Online,NULL,NULL,0,,,,,3,6.17
5073,522,2024-01-16 15:29:00,11.22,Pending,Cash,Online,NULL,NULL,0,,,,,3,3.74
5074,366,2023-07-28 08:58:00,14.96,Pending,Mobile Pay,In-store,1,NULL,0,,,,,4,3.74
5075,407,2023-09-26 11:17:00,11.34,Pending,Credit Card,In-store,1,4,1.9,,,,,3,3.78
5076,530,2024-01-31 09:47:00,18.5,Pending,Credit Card,In-store,1,NULL,0,,,,,5,3.7
5077,658,2023-11-21 19:53:00,9.64,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,4.82
5078,263,2024-01-10 11:19:00,3.43,Pending,Credit Card,Online,NULL,2,0.86,,,,,1,3.43
5079,73,2024-05-31 20:27:00,3.51,Pending,Mobile Pay,In-store,2,5,0.76,,,,,1,3.51
5080,244,2024-03-16 13:11:00,27.65,Pending,Credit Card,In-store,3,NULL,0,,,,,5,5.53
5081,129,2024-01-21 10:05:00,27.65,Pending,Mobile Pay,In-store,3,NULL,0,,,,,5,5.53
5082,709,2024-01-05 18:50:00,32.4,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,6.48
5083,316,2024-03-27 17:09:00,17.32,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,4.33
5084,475,2023-11-18 15:42:00,6.38,Pending,Credit Card,Online,NULL,3,1.65,,,,,1,6.38
5085,135,2024-01-15 13:55:00,24.32,Pending,Cash,In-store,3,NULL,0,,,,,8,3.04
5086,207,2024-02-24 15:33:00,7.48,Pending,Credit Card,In-store,2,NULL,0,,,,,2,3.74
5087,508,2024-01-23 16:05:00,18.15,Pending,Credit Card,In-store,3,NULL,0,,,,,5,3.63
5088,664,2024-05-18 16:54:00,12.16,Pending,Credit Card,In-store,3,NULL,0,,,,,4,3.04
5089,459,2023-07-22 15:38:00,12.96,Pending,Cash,In-store,3,NULL,0,,,,,2,6.48
5090,699,2023-07-09 18:10:00,15.42,Pending,Mobile Pay,In-store,1,NULL,0,,,,,3,5.14
5091,566,2023-07-11 14:20:00,12.99,Pending,Mobile Pay,Online,NULL,2,1.97,,,,,3,4.33
5092,676,2024-05-28 08:11:00,6.48,Pending,Mobile Pay,Online,NULL,2,1.56,,,,,1,6.48
5093,254,2023-10-01 18:12:00,19.14,Pending,Cash,In-store,1,2,1.98,,,,,3,6.38
5094,495,2023-08-16 09:04:00,17.95,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,3.59
5095,284,2024-04-02 12:25:00,17.28,Pending,Cash,Online,NULL,NULL,0,,,,,4,4.32
5096,265,2024-05-19 17:23:00,3.04,Pending,Mobile Pay,In-store,3,NULL,0,,,,,1,3.04
5097,594,2024-05-29 14:56:00,30.85,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,6.17
5098,261,2023-07-11 14:43:00,6.48,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,6.48
5099,586,2024-01-12 15:12:00,21.65,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,4.33
5100,575,2023-11-07 09:23:00,14.52,Pending,Credit Card,Online,NULL,2,3.5,,,,,4,3.63
5101,543,2024-05-21 10:15:00,9.78,Pending,Mobile Pay,Online,NULL,2,1.2,,,,,2,4.89
5102,439,2024-05-08 14:59:00,4.32,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,4.32
5103,353,2023-10-20 08:48:00,5.96,Pending,Cash,In-store,3,NULL,0,,,,,1,5.96
5104,506,2024-03-20 11:36:00,5.14,Pending,Mobile Pay,In-store,3,3,1.43,,,,,1,5.14
5105,349,2023-08-14 09:04:00,6.82,Pending,Mobile Pay,In-store,3,NULL,0,,,,,2,3.41
5106,444,2023-07-22 16:57:00,12.16,Pending,Credit Card,In-store,1,NULL,0,,,,,4,3.04
5107,160,2023-09-13 08:16:00,25.3,Pending,Cash,In-store,2,NULL,0,,,,,5,5.06
5108,700,2024-04-30 10:20:00,17.28,Pending,Cash,In-store,2,1,2.74,,,,,4,4.32
5109,654,2023-11-20 19:35:00,23.3,Pending,Cash,Online,NULL,NULL,0,,,,,5,4.66
5110,348,2024-02-04 11:30:00,9.78,Pending,Cash,In-store,3,NULL,0,,,,,2,4.89
5111,366,2024-01-14 19:08:00,10.23,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,3.41
5112,709,2023-06-27 09:28:00,18.51,Pending,Credit Card,In-store,2,NULL,0,,,,,3,6.17
5113,171,2024-01-17 10:58:00,10.77,Pending,Credit Card,In-store,1,1,3.16,,,,,3,3.59
5114,258,2024-03-25 09:02:00,14.67,Pending,Cash,Online,NULL,4,3.18,,,,,3,4.89
5115,240,2023-11-30 10:14:00,18.64,Pending,Cash,In-store,2,NULL,0,,,,,4,4.66
5116,354,2024-02-28 12:31:00,10.29,Pending,Cash,Online,NULL,NULL,0,,,,,3,3.43
5117,413,2024-01-22 18:26:00,6.82,Pending,Credit Card,In-store,3,NULL,0,,,,,2,3.41
5118,631,2023-06-15 19:32:00,3.7,Pending,Credit Card,Online,NULL,5,1.08,,,,,1,3.7
5119,455,2024-03-03 18:16:00,4.89,Pending,Cash,Online,NULL,NULL,0,,,,,1,4.89
5120,148,2023-10-27 13:13:00,4.82,Pending,Mobile Pay,In-store,2,NULL,0,,,,,1,4.82
5121,119,2023-12-07 14:14:00,5.92,Pending,Mobile Pay,Online,NULL,2,1.02,,,,,2,2.96
5122,325,2024-05-25 13:17:00,6.86,Pending,Credit Card,In-store,3,4,0.72,,,,,2,3.43
5123,526,2023-09-09 16:43:00,9.78,Pending,Cash,In-store,2,5,2.74,,,,,2,4.89
5124,314,2024-01-18 12:07:00,18.64,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,4.66
5125,185,2024-01-18 20:59:00,8.88,Pending,Cash,In-store,2,NULL,0,,,,,3,2.96
5126,343,2023-09-01 20:11:00,14.52,Pending,Cash,Online,NULL,NULL,0,,,,,4,3.63
5127,398,2024-01-24 18:30:00,11.92,Pending,Credit Card,In-store,2,NULL,0,,,,,2,5.96
5128,112,2023-08-02 19:41:00,10.12,Pending,Mobile Pay,In-store,3,NULL,0,,,,,2,5.06
5129,693,2023-07-06 14:06:00,7.18,Pending,Cash,In-store,3,NULL,0,,,,,2,3.59
5130,185,2023-07-16 14:32:00,5.96,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,5.96
5131,190,2023-09-27 18:56:00,10.29,Pending,Cash,Online,NULL,NULL,0,,,,,3,3.43
5132,523,2024-02-14 17:37:00,12.99,Pending,Mobile Pay,In-store,1,NULL,0,,,,,3,4.33
5133,678,2023-07-24 10:30:00,15.18,Pending,Mobile Pay,In-store,3,NULL,0,,,,,3,5.06
5134,360,2024-04-14 08:45:00,3.51,Pending,Mobile Pay,In-store,3,NULL,0,,,,,1,3.51
5135,143,2023-09-15 11:37:00,11.1,Pending,Cash,Online,NULL,NULL,0,,,,,3,3.7
5136,164,2023-12-05 16:53:00,11.1,Pending,Credit Card,In-store,1,NULL,0,,,,,3,3.7
5137,552,2023-11-25 08:03:00,11.84,Pending,Cash,Online,NULL,4,1.58,,,,,4,2.96
5138,404,2024-02-04 19:49:00,5.66,Pending,Mobile Pay,In-store,2,2,1.34,,,,,2,2.83
5139,301,2024-01-24 14:33:00,15.12,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,3.78
5140,542,2023-10-26 10:27:00,21.65,Pending,Cash,In-store,2,NULL,0,,,,,5,4.33
5141,183,2024-05-12 20:52:00,12.96,Pending,Credit Card,In-store,1,NULL,0,,,,,2,6.48
5142,211,2023-10-11 15:50:00,5.66,Pending,Credit Card,Online,NULL,4,0.69,,,,,2,2.83
5143,42,2023-11-28 18:16:00,14.46,Pending,Cash,In-store,3,5,1.82,,,,,3,4.82
5144,448,2023-09-01 18:11:00,17.55,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,3.51
5145,659,2023-10-03 20:43:00,4.66,Pending,Credit Card,In-store,1,4,0.47,,,,,1,4.66
5146,700,2024-05-31 15:55:00,10.89,Pending,Credit Card,In-store,2,NULL,0,,,,,3,3.63
5147,437,2023-12-16 19:50:00,8.64,Pending,Credit Card,In-store,2,NULL,0,,,,,2,4.32
5148,310,2023-08-17 13:51:00,14.04,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,3.51
5149,377,2024-04-23 18:48:00,17.95,Pending,Mobile Pay,In-store,1,1,4.44,,,,,5,3.59
5150,406,2024-05-30 15:04:00,17.28,Pending,Credit Card,In-store,2,NULL,0,,,,,4,4.32
5151,167,2023-07-20 10:09:00,17.95,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,3.59
5152,293,2023-11-27 14:55:00,7.4,Pending,Mobile Pay,In-store,1,NULL,0,,,,,2,3.7
5153,204,2024-02-19 18:39:00,12.99,Pending,Mobile Pay,In-store,3,NULL,0,,,,,3,4.33
5154,273,2024-02-25 10:45:00,30.85,Pending,Cash,In-store,3,1,6.4,,,,,5,6.17
5155,428,2023-07-23 19:27:00,6.86,Pending,Credit Card,In-store,1,NULL,0,,,,,2,3.43
5156,199,2024-01-27 19:17:00,8.49,Pending,Cash,Online,NULL,NULL,0,,,,,3,2.83
5157,249,2023-06-18 10:48:00,11.34,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.78
5158,264,2023-06-14 09:58:00,4.66,Pending,Cash,Online,NULL,NULL,0,,,,,1,4.66
5159,360,2024-03-03 14:59:00,9.32,Pending,Cash,Online,NULL,NULL,0,,,,,2,4.66
5160,382,2024-03-04 18:36:00,23.84,Pending,Mobile Pay,Online,NULL,2,5.13,,,,,4,5.96
5161,717,2023-07-03 19:56:00,8.88,Pending,Mobile Pay,In-store,1,NULL,0,,,,,3,2.96
5162,555,2024-03-26 19:21:00,11.84,Pending,Mobile Pay,In-store,1,NULL,0,,,,,4,2.96
5163,121,2023-06-06 19:01:00,21.6,Pending,Credit Card,Online,NULL,4,4.36,,,,,5,4.32
5164,127,2024-02-17 11:25:00,25.3,Pending,Credit Card,In-store,3,NULL,0,,,,,5,5.06
5165,260,2024-01-29 17:13:00,12.96,Pending,Credit Card,Online,NULL,3,3.09,,,,,3,4.32
5166,231,2024-02-17 16:25:00,14.67,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,4.89
5167,172,2024-02-03 10:36:00,3.7,Pending,Credit Card,In-store,1,NULL,0,,,,,1,3.7
5168,224,2023-10-14 08:45:00,17.32,Pending,Credit Card,In-store,3,NULL,0,,,,,4,4.33
5169,448,2024-04-04 11:43:00,13.72,Pending,Cash,Online,NULL,NULL,0,,,,,4,3.43
5170,232,2023-11-01 13:36:00,17.05,Pending,Cash,Online,NULL,NULL,0,,,,,5,3.41
5171,380,2023-06-12 16:15:00,10.77,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.59
5172,664,2023-08-07 08:20:00,7.56,Pending,Cash,In-store,3,NULL,0,,,,,2,3.78
5173,339,2024-04-03 14:02:00,2.96,Pending,Mobile Pay,Online,NULL,1,0.44,,,,,1,2.96
5174,572,2024-02-03 20:45:00,21.8,Pending,Mobile Pay,Online,NULL,2,4.83,,,,,5,4.36
5175,684,2023-11-28 09:14:00,11.92,Pending,Mobile Pay,In-store,2,3,2.15,,,,,2,5.96
5176,278,2023-06-08 11:18:00,6.38,Pending,Credit Card,In-store,1,1,0.87,,,,,1,6.38
5177,694,2024-02-05 08:55:00,19.28,Pending,Cash,Online,NULL,NULL,0,,,,,4,4.82
5178,494,2023-11-06 13:29:00,12.96,Pending,Cash,In-store,2,3,1.99,,,,,2,6.48
5179,227,2024-06-02 17:06:00,18.5,Pending,Mobile Pay,Online,NULL,4,4.97,,,,,5,3.7
5180,527,2023-09-15 18:43:00,8.64,Pending,Cash,In-store,1,NULL,0,,,,,2,4.32
5181,222,2023-08-26 17:49:00,3.78,Pending,Cash,Online,NULL,NULL,0,,,,,1,3.78
5182,186,2023-07-20 10:11:00,24.68,Pending,Mobile Pay,In-store,1,3,3.24,,,,,4,6.17
5183,198,2023-10-07 08:34:00,25.7,Pending,Mobile Pay,Online,NULL,4,4.38,,,,,5,5.14
5184,664,2024-05-12 10:50:00,15.12,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,3.78
5185,280,2023-12-01 13:00:00,16.59,Pending,Mobile Pay,In-store,2,NULL,0,,,,,3,5.53
5186,541,2024-04-20 12:36:00,8.49,Pending,Mobile Pay,In-store,2,NULL,0,,,,,3,2.83
5187,719,2024-06-01 16:49:00,17.05,Pending,Credit Card,In-store,3,NULL,0,,,,,5,3.41
5188,238,2024-05-23 18:03:00,14.36,Pending,Credit Card,Online,NULL,3,1.66,,,,,4,3.59
5189,94,2023-10-20 19:37:00,4.82,Pending,Mobile Pay,In-store,3,NULL,0,,,,,1,4.82
5190,318,2023-07-27 11:04:00,24.1,Pending,Cash,Online,NULL,NULL,0,,,,,5,4.82
5191,286,2024-02-07 18:47:00,6.48,Pending,Credit Card,Online,NULL,1,1.48,,,,,1,6.48
5192,697,2023-12-06 14:33:00,6.82,Pending,Credit Card,In-store,2,NULL,0,,,,,2,3.41
5193,477,2024-03-08 19:57:00,10.29,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.43
5194,211,2023-11-14 14:17:00,13.72,Pending,Credit Card,In-store,1,NULL,0,,,,,4,3.43
5195,504,2023-12-30 16:47:00,31.9,Pending,Credit Card,Online,NULL,2,3.63,,,,,5,6.38
5196,116,2023-11-12 18:52:00,14.8,Pending,Cash,In-store,2,NULL,0,,,,,5,2.96
5197,432,2024-04-06 11:19:00,17.28,Pending,Cash,In-store,3,NULL,0,,,,,4,4.32
5198,359,2024-02-07 19:23:00,3.63,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,3.63
5199,41,2024-05-18 18:19:00,11.06,Pending,Cash,In-store,3,NULL,0,,,,,2,5.53
5200,712,2023-06-15 09:45:00,10.29,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,3.43
5201,171,2023-11-30 16:50:00,10.53,Pending,Mobile Pay,Online,NULL,1,1.46,,,,,3,3.51
5202,287,2023-11-30 17:16:00,6.82,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,3.41
5203,136,2024-02-04 09:40:00,18.9,Pending,Cash,In-store,3,1,2.3,,,,,5,3.78
5204,223,2023-10-05 16:05:00,23.3,Pending,Mobile Pay,In-store,3,NULL,0,,,,,5,4.66
5205,190,2024-01-21 15:37:00,21.8,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,4.36
5206,247,2024-02-01 08:15:00,5.66,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,2.83
5207,511,2023-09-19 15:18:00,10.29,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.43
5208,509,2024-05-21 16:05:00,5.66,Pending,Mobile Pay,In-store,1,4,1.33,,,,,2,2.83
5209,385,2023-12-20 17:18:00,17.88,Pending,Credit Card,In-store,2,4,5.06,,,,,3,5.96
5210,221,2024-02-09 13:56:00,13.08,Pending,Cash,Online,NULL,NULL,0,,,,,3,4.36
5211,668,2023-12-23 12:01:00,4.89,Pending,Mobile Pay,Online,NULL,3,0.84,,,,,1,4.89
5212,577,2023-08-16 11:29:00,9.32,Pending,Mobile Pay,In-store,3,NULL,0,,,,,2,4.66
5213,502,2024-04-09 14:03:00,12.34,Pending,Mobile Pay,In-store,2,NULL,0,,,,,2,6.17
5214,238,2024-04-03 16:40:00,5.92,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,2.96
5215,668,2024-04-28 15:18:00,13.64,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,3.41
5216,305,2023-09-27 08:39:00,5.66,Pending,Mobile Pay,In-store,2,NULL,0,,,,,2,2.83
5217,104,2024-05-04 11:20:00,2.96,Pending,Cash,In-store,3,2,0.5,,,,,1,2.96
5218,562,2024-01-11 09:53:00,17.32,Pending,Cash,Online,NULL,NULL,0,,,,,4,4.33
5219,388,2023-11-27 11:07:00,7.48,Pending,Cash,In-store,2,NULL,0,,,,,2,3.74
5220,108,2024-05-27 18:18:00,18.9,Pending,Cash,In-store,1,NULL,0,,,,,5,3.78
5221,253,2023-11-06 08:15:00,12.16,Pending,Cash,In-store,2,4,2.51,,,,,4,3.04
5222,524,2024-03-25 14:56:00,20.24,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,5.06
5223,337,2024-04-30 10:32:00,15.2,Pending,Credit Card,In-store,1,2,3.59,,,,,5,3.04
5224,116,2023-09-06 17:04:00,17.05,Pending,Cash,In-store,2,NULL,0,,,,,5,3.41
5225,430,2023-07-03 17:31:00,3.51,Pending,Mobile Pay,In-store,2,NULL,0,,,,,1,3.51
5226,7,2023-09-13 14:05:00,32.4,Pending,Cash,Online,NULL,NULL,0,,,,,5,6.48
5227,598,2024-01-27 08:15:00,23.3,Pending,Credit Card,Online,NULL,5,2.43,,,,,5,4.66
5228,326,2023-09-06 15:53:00,17.95,Pending,Cash,Online,NULL,NULL,0,,,,,5,3.59
5229,135,2023-11-07 14:40:00,3.41,Pending,Mobile Pay,Online,NULL,5,0.72,,,,,1,3.41
5230,677,2023-12-22 10:16:00,9.78,Pending,Mobile Pay,In-store,2,NULL,0,,,,,2,4.89
5231,548,2024-01-20 10:00:00,17.95,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,3.59
5232,578,2023-08-21 15:38:00,11.1,Pending,Mobile Pay,In-store,3,NULL,0,,,,,3,3.7
5233,444,2023-11-20 11:33:00,3.78,Pending,Credit Card,Online,NULL,4,0.72,,,,,1,3.78
5234,192,2024-04-13 12:55:00,11.92,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,5.96
5235,699,2023-10-25 16:38:00,5.06,Pending,Cash,Online,NULL,NULL,0,,,,,1,5.06
5236,557,2023-09-18 18:33:00,11.34,Pending,Cash,In-store,2,NULL,0,,,,,3,3.78
5237,345,2023-08-05 16:57:00,17.88,Pending,Cash,In-store,2,NULL,0,,,,,3,5.96
5238,648,2023-08-25 19:14:00,17.44,Pending,Credit Card,In-store,2,NULL,0,,,,,4,4.36
5239,331,2023-10-16 20:13:00,5.92,Pending,Cash,In-store,1,NULL,0,,,,,2,2.96
5240,336,2023-07-31 18:17:00,12.76,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,6.38
5241,132,2023-11-19 17:22:00,17.55,Pending,Mobile Pay,Online,NULL,5,2.7,,,,,5,3.51
5242,486,2023-09-07 15:54:00,5.53,Pending,Credit Card,In-store,1,NULL,0,,,,,1,5.53
5243,659,2024-05-17 20:04:00,18.64,Pending,Credit Card,In-store,3,3,3.42,,,,,4,4.66
5244,406,2023-12-22 15:18:00,14.8,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,2.96
5245,301,2024-02-14 10:48:00,6.86,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,3.43
5246,405,2023-10-06 17:12:00,14.46,Pending,Cash,Online,NULL,3,1.48,,,,,3,4.82
5247,365,2023-10-08 12:32:00,19.56,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,4.89
5248,122,2023-08-16 13:56:00,6.82,Pending,Credit Card,Online,NULL,1,1.6,,,,,2,3.41
5249,629,2024-05-16 20:24:00,9.32,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,4.66
5250,188,2024-01-17 15:43:00,12.76,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,6.38
5251,492,2023-06-22 10:41:00,3.78,Pending,Cash,Online,NULL,NULL,0,,,,,1,3.78
5252,615,2024-04-07 19:15:00,10.28,Pending,Cash,In-store,1,NULL,0,,,,,2,5.14
5253,604,2024-05-02 18:15:00,14.46,Pending,Mobile Pay,In-store,1,NULL,0,,,,,3,4.82
5254,674,2023-12-01 15:50:00,3.74,Pending,Cash,In-store,1,4,0.54,,,,,1,3.74
5255,241,2023-06-20 20:25:00,9.78,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,4.89
5256,709,2024-03-05 16:21:00,8.66,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,4.33
5257,595,2024-05-09 13:17:00,17.88,Pending,Mobile Pay,In-store,1,NULL,0,,,,,3,5.96
5258,577,2024-02-13 19:28:00,21.8,Pending,Cash,Online,NULL,3,3.39,,,,,5,4.36
5259,458,2024-01-28 14:01:00,18.9,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,3.78
5260,306,2023-09-20 16:35:00,14.67,Pending,Cash,Online,NULL,NULL,0,,,,,3,4.89
